ts	imei	mwra	c.dogalize	c.android.chrome	c.katana	c.android.youtube	c.android.gm	c.updateassist	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.raider
2018-05-13 12:59:00	3590433799317661974	1.00000	10.04154	12.62445	12.33271	13.46212	9.09009	13.67072	44.96591	5.27563	67.36511	44.90456
2018-05-13 13:00:00	8630330696303481974	1.00000	6.92002	8.83589	12.61523	10.66832	14.54663	73.88173	89.42596	90.42036	82.17302	18.85051
2018-05-13 13:01:00	863033069630348123	0.00000	6.46129	7.68313	9.56779	10.36206	8.82315	91.85269	76.05552	65.68411	3.69743	8.55693
2018-05-13 13:02:00	359043379931766148	1.00000	9.83540	7.85996	4.81858	10.57952	14.57897	52.21292	81.09709	0.59068	31.65566	36.87818
2018-05-13 13:03:00	8630330696303481362	0.00000	11.64791	10.99580	12.89182	9.25520	6.93279	1.41367	83.21390	57.11352	49.84247	72.62212
2018-05-13 13:04:00	863033069630348586	1.00000	14.80702	10.98254	11.98808	11.59731	10.95978	88.16324	10.90718	48.66145	27.97768	0.78806
2018-05-13 13:05:00	359043379931766049	1.00000	12.21412	9.24332	8.43380	12.12405	13.61943	75.51021	5.64048	87.35924	4.61803	90.60097
2018-05-13 13:06:00	359043379931766023	0.00000	8.14379	10.76499	16.57373	8.22658	9.20916	80.16349	84.64349	92.86136	67.65695	72.24995
2018-05-13 13:07:00	3590433799317661925	1.00000	10.66148	9.41899	7.34859	11.13113	11.71738	37.65325	39.28742	36.33510	95.76325	89.01886
2018-05-13 13:08:00	3590433799317661313	0.00000	9.33704	11.55363	12.31326	11.19482	9.68248	77.24864	87.36975	64.12287	1.34858	37.38757
2018-05-13 13:09:00	8630330696303481396	0.00000	8.90294	11.50300	14.81209	6.47018	9.89054	2.98135	96.59769	5.49480	4.97206	21.64842
2018-05-13 13:10:00	8630330696303481511	1.00000	13.78525	13.90519	10.74433	10.69566	12.28873	28.86607	78.23125	55.84064	70.00539	7.84112
2018-05-13 13:11:00	863033069630348339	1.00000	11.57426	15.64447	11.82968	10.23298	10.02860	37.39395	30.62544	44.55386	30.44823	23.43248
2018-05-13 13:12:00	359043379931766486	1.00000	9.63749	9.51566	8.58695	8.27310	11.34902	4.25576	36.71017	47.17905	69.17682	88.67856
2018-05-13 13:13:00	8630330696303482261	1.00000	12.08400	6.30193	2.85194	12.13115	10.21192	100.00000	27.38861	28.67474	12.44888	11.76891
2018-05-13 13:14:00	8630330696303482279	0.00000	9.99338	12.68483	14.47585	9.79871	6.98507	83.67654	69.70745	17.02812	3.17659	37.21067
2018-05-13 13:15:00	359043379931766528	0.00000	8.47052	10.83376	13.66396	9.58598	8.64304	27.26925	16.99497	50.44475	67.41920	86.64946
2018-05-13 13:16:00	359043379931766874	0.00000	10.24473	13.32227	14.98767	7.67283	6.82367	88.59096	74.11043	49.71712	55.05249	47.74569
2018-05-13 13:17:00	359043379931766429	0.00000	9.47627	10.68626	8.62773	10.21450	13.62978	88.97758	63.15573	69.97858	55.77952	32.64526
2018-05-13 13:18:00	863033069630348024	0.00000	10.44914	7.30322	13.89190	13.59971	8.81029	96.76293	50.49960	7.37403	6.14150	31.74344
2018-05-13 13:19:00	8630330696303481008	1.00000	19.34257	8.02606	10.73470	19.12349	9.76016	12.41727	47.36747	47.64289	87.74225	26.40838
2018-05-13 13:20:00	3590433799317661800	0.00000	6.43572	11.68724	13.90569	7.75532	7.34839	67.99542	27.41640	58.62055	3.65575	77.20544
2018-05-13 13:21:00	3590433799317662311	1.00000	12.78664	12.10819	11.47269	12.06709	10.61388	24.33354	30.45175	6.65423	52.39528	8.60190
2018-05-13 13:22:00	863033069630348008	0.00000	7.19219	9.28677	12.22233	13.07896	7.91533	77.94149	32.38729	52.98234	9.26604	31.07900
2018-05-13 13:23:00	863033069630348172	0.00000	7.80214	12.91220	13.67922	9.38956	11.62588	69.25257	15.68523	35.24746	76.10795	95.03285
2018-05-13 13:24:00	359043379931766973	1.00000	13.58931	11.96157	15.18030	13.44004	7.05884	12.08278	75.13303	22.26334	34.83675	79.80725
2018-05-13 13:25:00	8630330696303481776	1.00000	11.47756	9.71265	13.91935	13.54370	9.13065	76.12168	7.44389	71.98958	39.51761	74.14521
2018-05-13 13:26:00	8630330696303481990	0.00000	9.08720	11.59575	13.31125	9.70971	10.15706	28.68837	83.64550	26.74713	9.83197	54.03266
2018-05-13 13:27:00	359043379931766551	0.00000	10.72503	10.81328	14.98217	12.32013	9.83616	77.84925	99.94030	60.15663	25.60541	22.01536
2018-05-13 13:28:00	359043379931766940	0.00000	11.48862	15.39737	12.30072	13.58259	9.31348	0.08002	86.61373	89.20852	45.20909	46.93526
2018-05-13 13:29:00	8630330696303481784	0.00000	10.51204	14.72805	9.10075	5.28309	7.55934	61.21208	22.16506	70.89778	6.35978	73.56982
2018-05-13 13:30:00	8630330696303482402	1.00000	14.12505	6.87359	10.54028	13.68298	9.90317	36.86480	27.41241	40.28367	66.43037	99.89986
2018-05-13 13:31:00	359043379931766668	1.00000	14.98052	13.01533	11.53884	11.61983	8.50005	77.49843	24.13489	46.62365	45.16831	70.69538
2018-05-13 13:32:00	8630330696303481982	1.00000	16.86238	13.92246	20.04627	8.11301	10.78515	48.94145	6.23068	56.72410	20.08722	96.11959
2018-05-13 13:33:00	3590433799317661271	1.00000	15.50462	19.46543	12.91595	11.39764	9.00203	81.04389	10.65840	24.33675	75.12553	23.10367
2018-05-13 13:34:00	8630330696303481354	1.00000	13.32855	6.96531	7.67711	13.10697	16.08078	99.65900	88.52774	36.06267	45.87500	75.21359
2018-05-13 13:35:00	863033069630348677	1.00000	14.02783	9.55229	11.14042	12.00413	11.56376	6.25903	93.17539	76.80501	0.32091	56.56810
2018-05-13 13:36:00	8630330696303482394	1.00000	8.73229	9.93189	7.35859	9.07990	12.09839	6.30534	79.06892	9.41293	91.15525	58.00206
2018-05-13 13:37:00	359043379931766262	1.00000	8.98705	8.33576	8.85765	8.21683	12.55514	2.94491	11.55115	63.94266	36.18089	4.09384
2018-05-13 13:38:00	3590433799317661024	0.00000	7.96626	7.92950	12.11885	11.79898	8.83196	41.20900	45.94540	78.08382	81.56987	97.27811
2018-05-13 13:39:00	8630330696303481255	0.00000	9.26505	11.26595	13.71198	11.55194	10.27239	15.03732	12.26736	31.41501	64.87250	76.26128
2018-05-13 13:40:00	3590433799317662303	1.00000	13.27941	7.56940	12.11288	14.15184	12.42469	46.75230	85.16885	45.86070	87.48584	93.71803
2018-05-13 13:41:00	863033069630348248	0.00000	9.21523	7.20154	12.86329	11.52296	9.91473	96.93055	72.68653	79.75166	7.77895	41.23622
2018-05-13 13:42:00	359043379931766965	0.00000	8.34635	11.10791	16.81413	12.13749	9.92023	45.36220	31.79881	50.84368	7.36321	3.35817
2018-05-13 13:43:00	8630330696303481404	0.00000	8.74738	12.02859	13.90243	5.58143	16.36557	47.77976	46.36175	96.43031	20.79489	89.96204
2018-05-13 13:44:00	8630330696303481545	1.00000	12.18889	11.25267	13.27508	15.38182	8.12677	37.82306	29.10655	89.88946	31.56731	92.00562
2018-05-13 13:45:00	863033069630348305	0.00000	9.38136	14.07502	12.63955	10.87758	10.62302	88.85808	83.36088	59.76008	18.55555	15.31981
2018-05-13 13:46:00	863033069630348339	0.00000	12.89397	6.29712	9.92231	14.13680	14.63576	3.02916	50.78785	98.84799	37.97243	37.04076
2018-05-13 13:47:00	3590433799317661719	0.00000	8.56985	13.66698	9.38579	6.29049	13.09627	50.57884	32.85311	26.58752	89.04010	95.09463
2018-05-13 13:48:00	863033069630348982	0.00000	7.16783	7.25632	12.94851	12.32794	7.91062	62.54870	75.24968	27.24309	0.63052	95.94584
2018-05-13 13:49:00	359043379931766882	1.00000	11.91430	10.54544	11.10164	12.33065	17.08221	36.42534	21.06021	84.30390	84.32246	44.28805
2018-05-13 13:50:00	8630330696303482113	0.00000	2.88163	4.71220	11.55565	7.83308	12.74997	6.06351	39.13731	2.23037	60.96672	42.54543
2018-05-13 13:51:00	3590433799317661453	1.00000	10.91619	9.04151	4.21057	11.08977	13.13401	26.60279	56.37158	67.26119	65.39097	97.13770
2018-05-13 13:52:00	863033069630348321	1.00000	12.64375	9.12843	10.21393	8.37426	14.37060	11.48186	29.73687	47.05774	66.58868	5.42190
2018-05-13 13:53:00	8630330696303482311	1.00000	13.99914	8.46012	10.31688	12.76854	12.78350	77.01448	18.73398	51.40262	24.11904	96.33674
2018-05-13 13:54:00	863033069630348990	0.00000	9.56087	9.78454	13.50897	13.07761	9.62313	81.01306	17.32199	63.70606	93.68874	8.62645
2018-05-13 13:55:00	3590433799317662055	0.00000	9.74485	10.85299	11.40014	13.77711	7.96140	55.94501	63.20402	27.43763	98.67836	78.15514
2018-05-13 13:56:00	8630330696303481602	0.00000	10.52852	14.90379	12.90203	6.08702	11.88855	36.87462	12.44667	71.36528	77.90522	40.66705
2018-05-13 13:57:00	8630330696303481198	1.00000	10.67152	10.23332	9.15632	13.11335	9.61454	28.07618	55.06501	95.16777	68.49127	51.19222
2018-05-13 13:58:00	3590433799317661537	1.00000	14.76338	14.07977	16.05723	11.24074	9.00224	69.35244	25.75155	66.05260	32.12246	86.96390
2018-05-13 13:59:00	863033069630348933	1.00000	13.30228	10.60004	7.38185	13.45646	8.95769	16.81609	8.44249	1.73474	32.23874	45.01990
2018-05-13 14:00:00	8630330696303481628	0.00000	7.52484	10.35386	11.83381	13.49614	9.12461	7.51039	83.46741	60.23305	34.65867	97.71705
2018-05-13 14:01:00	359043379931766692	0.00000	9.11321	9.85257	12.42823	10.91119	8.69639	79.22090	38.01145	66.08297	96.78786	88.16709
2018-05-13 14:02:00	359043379931766874	0.00000	9.81895	13.14915	10.02233	10.14575	6.74627	17.14813	65.82678	30.25140	41.76896	1.99514
2018-05-13 14:03:00	3590433799317661644	1.00000	13.23601	10.21630	9.65432	15.18190	15.21959	45.19989	43.07663	0.03691	20.77070	75.60057
2018-05-13 14:04:00	8630330696303482030	0.00000	7.78911	14.53368	14.18265	7.34652	10.73730	48.58420	73.05542	21.06908	88.01643	19.54177
2018-05-13 14:05:00	3590433799317661990	1.00000	13.46362	15.92802	14.73075	11.84237	4.04518	49.91605	5.14707	93.57469	77.14312	62.54836
2018-05-13 14:06:00	3590433799317661834	1.00000	12.87609	10.15394	12.96467	14.48572	11.06573	37.04683	22.70460	86.44962	83.66743	80.97464
2018-05-13 14:07:00	8630330696303481016	0.00000	8.97657	10.35496	11.62238	14.11981	8.99935	2.49530	0.65265	15.12872	5.78237	85.89645
2018-05-13 14:08:00	8630330696303481958	0.00000	16.80858	7.95776	11.96339	15.11904	9.58401	94.14239	72.01381	22.92845	38.47553	76.76710
2018-05-13 14:09:00	8630330696303482030	0.00000	13.27067	10.75356	13.49892	13.93877	10.00356	97.10453	35.29188	20.51310	99.27614	85.40317
2018-05-13 14:10:00	8630330696303482246	1.00000	11.53268	11.28308	9.45776	12.43253	15.17605	66.28537	33.59175	35.20483	62.66060	55.63920
2018-05-13 14:11:00	8630330696303481560	0.00000	10.71925	10.23584	13.74700	13.01809	8.77870	66.51449	40.50100	60.44029	76.86032	88.28912
2018-05-13 14:12:00	8630330696303481743	1.00000	13.98221	15.17909	15.10440	12.75113	8.28947	2.40538	72.94959	89.19443	21.86689	11.67565
2018-05-13 14:13:00	3590433799317662121	0.00000	8.16871	14.62835	7.50066	6.40343	11.01003	47.41925	71.15869	32.10557	86.00660	8.35056
2018-05-13 14:14:00	3590433799317661941	0.00000	12.32132	16.98540	12.87153	9.05680	9.53154	61.96029	58.39397	27.73038	97.64137	30.85548
2018-05-13 14:15:00	8630330696303481990	1.00000	7.99104	10.68074	8.94069	7.97780	11.19328	8.23620	9.07816	47.97934	6.61023	96.60799
2018-05-13 14:16:00	3590433799317662048	1.00000	14.99302	9.17597	9.91370	15.00597	12.67502	87.96900	5.46136	41.66625	10.27538	6.78756
2018-05-13 14:17:00	863033069630348784	0.00000	7.46790	13.26715	11.76829	7.89917	10.43589	64.79436	21.43553	76.03533	23.11166	62.91170
2018-05-13 14:18:00	8630330696303481057	0.00000	13.41423	14.20814	11.69092	13.76609	5.83698	20.66375	26.82632	4.92207	82.27953	44.52614
2018-05-13 14:19:00	3590433799317661339	1.00000	10.01223	9.65366	14.85401	13.40503	8.64727	81.31133	18.75607	0.41418	82.38369	91.16995
2018-05-13 14:20:00	3590433799317661768	1.00000	14.86160	8.58438	13.04555	13.25444	14.17208	82.52098	43.49317	86.90157	95.19494	1.58374
2018-05-13 14:21:00	3590433799317662436	0.00000	6.01198	11.49370	12.07650	13.59716	5.89419	87.73504	11.21994	64.36900	10.82474	99.53495
2018-05-13 14:22:00	8630330696303482097	1.00000	13.26572	15.62100	12.33418	11.74278	6.94023	90.95135	41.04995	1.74761	51.46872	72.83542
2018-05-13 14:23:00	863033069630348776	1.00000	14.13569	6.53589	6.57934	14.57907	15.39347	84.10862	96.92979	73.89002	84.50874	79.05587
2018-05-13 14:24:00	863033069630348529	1.00000	13.63182	10.18831	9.80917	12.61674	13.09840	35.31548	93.02335	31.27107	77.63629	4.72386
2018-05-13 14:25:00	3590433799317661768	0.00000	6.19795	9.42784	16.27937	13.49247	9.86886	75.55235	29.65357	5.44531	17.90907	79.07658
2018-05-13 14:26:00	863033069630348503	0.00000	15.44744	14.01738	8.98321	13.90963	8.07020	9.02255	34.77096	94.04829	10.02818	87.73035
2018-05-13 14:27:00	3590433799317661362	1.00000	14.69300	13.07656	11.82888	13.13893	9.19798	38.90343	25.52024	10.58609	18.00453	82.30418
2018-05-13 14:28:00	8630330696303481149	1.00000	12.94374	10.91193	12.87302	13.42658	13.87568	84.09643	75.77757	77.45770	30.70808	74.28627
2018-05-13 14:29:00	3590433799317662154	0.00000	9.01083	13.43999	9.33109	2.05383	10.26454	44.85595	43.29042	71.77969	8.69117	74.23370
2018-05-13 14:30:00	359043379931766429	0.00000	11.41569	13.13135	13.85138	10.80080	12.62043	87.91184	27.02147	10.42993	22.28863	32.40069
2018-05-13 14:31:00	8630330696303481230	0.00000	8.90391	10.19553	12.65818	13.48275	8.33539	42.16006	86.12101	43.12932	98.54384	66.74306
2018-05-13 14:32:00	359043379931766122	1.00000	12.77715	8.92372	15.44204	12.04326	7.98858	98.10646	99.62009	19.14786	15.91191	13.73779
2018-05-13 14:33:00	8630330696303481537	1.00000	14.11181	13.86625	11.80494	13.97135	10.76680	70.10199	97.97496	41.09835	82.43985	43.33241
2018-05-13 14:34:00	3590433799317661388	1.00000	11.77508	13.39594	11.35714	14.22392	9.00461	22.16162	96.84766	28.17248	98.89157	80.64935
2018-05-13 14:35:00	3590433799317661230	1.00000	13.04572	9.54524	8.81384	13.07922	11.74532	17.88110	28.89904	55.07381	12.39398	40.72334
2018-05-13 14:36:00	3590433799317662204	1.00000	13.46013	13.16650	12.31413	10.69298	9.08988	81.60718	95.54394	52.03885	89.57050	22.17709
2018-05-13 14:37:00	359043379931766825	1.00000	11.40435	8.35652	2.10447	12.19435	11.92889	8.02386	61.79045	71.22365	21.15701	4.15820
2018-05-13 14:38:00	359043379931766239	0.00000	9.46440	12.41342	11.97872	15.69463	5.96765	54.58923	31.56366	88.72419	93.79310	85.72810
2018-05-13 14:39:00	3590433799317662352	1.00000	10.86385	11.71890	14.39004	10.57401	10.72033	95.91740	12.59330	99.69700	55.55557	43.79968
2018-05-13 14:40:00	863033069630348289	1.00000	13.45138	8.85819	13.60238	14.73892	15.79613	67.34688	97.34641	8.78327	28.68928	72.38957
2018-05-13 14:41:00	3590433799317661289	1.00000	11.30153	9.41132	14.10763	15.32338	8.28510	76.52280	39.60101	73.64203	7.37674	12.84382
2018-05-13 14:42:00	8630330696303481750	0.00000	10.75118	12.95313	13.32989	15.07637	4.66610	84.88468	53.99125	63.84259	38.20695	19.55399
2018-05-13 14:43:00	359043379931766163	1.00000	12.92975	12.14007	13.56642	11.05482	10.46046	69.72490	65.32799	23.08980	23.75642	13.99889
2018-05-13 14:44:00	359043379931766486	1.00000	11.91670	4.42996	15.66134	13.91095	7.92054	86.58158	17.99990	85.88809	57.60242	24.37495
2018-05-13 14:45:00	3590433799317662493	0.00000	8.80387	7.23452	12.79578	12.32693	9.64466	28.96480	92.72620	40.77511	98.18426	94.23721
2018-05-13 14:46:00	8630330696303481867	0.00000	9.54490	13.51825	11.07658	15.25120	3.58461	20.09143	80.79682	7.36220	57.70783	62.72112
2018-05-13 14:47:00	3590433799317662444	0.00000	6.97584	8.13238	10.48784	11.20439	11.58272	98.83776	95.64135	78.50196	4.41152	20.39206
2018-05-13 14:48:00	8630330696303481263	1.00000	14.77260	13.21173	13.12991	15.45524	6.61951	4.22407	79.54649	74.70558	27.88169	83.47005
2018-05-13 14:49:00	359043379931766171	0.00000	9.14537	11.16224	17.52501	12.29438	8.98897	1.06396	89.79725	15.79888	70.07397	57.04334
2018-05-13 14:50:00	863033069630348172	1.00000	11.40565	9.63385	7.21158	11.16724	11.37068	68.74442	4.41358	41.09513	63.45126	66.41018
2018-05-13 14:51:00	8630330696303481917	1.00000	10.39698	15.03500	9.86465	12.47490	8.87192	49.26591	20.16883	49.24939	5.77754	72.55467
2018-05-13 14:52:00	863033069630348735	1.00000	12.48405	8.63865	16.77103	11.45416	10.35633	39.08705	60.50371	0.08489	85.29632	6.73090
2018-05-13 14:53:00	359043379931766759	1.00000	13.66430	5.05473	3.51083	15.43095	11.18018	11.61878	39.54629	38.92305	25.13835	66.68349
2018-05-13 14:54:00	863033069630348198	1.00000	13.19990	13.30132	12.57377	12.30697	3.77080	92.19853	65.27762	64.50999	59.69959	1.41250
2018-05-13 14:55:00	8630330696303481396	1.00000	14.41742	11.06862	12.27462	14.40920	5.38490	35.70059	74.53718	24.50819	99.22419	19.14899
2018-05-13 14:56:00	359043379931766148	0.00000	6.77803	6.86459	12.33117	11.06647	10.51299	86.27494	39.17206	57.57922	86.03060	24.96571
2018-05-13 14:57:00	359043379931766866	1.00000	11.96205	10.28275	8.42626	13.78624	15.43076	96.56316	32.54712	41.83284	10.89639	25.49672
2018-05-13 14:58:00	359043379931766742	1.00000	10.75805	15.90853	13.04668	8.71468	10.17301	10.51293	53.44586	99.72473	93.59850	28.84792
2018-05-13 14:59:00	3590433799317661271	1.00000	11.16048	9.39232	8.11561	14.96874	14.76482	27.69403	74.09297	47.94456	99.84639	35.72612
2018-05-13 15:00:00	8630330696303482212	0.00000	5.42059	9.88246	12.56915	7.35227	9.54933	68.84167	28.88673	64.23786	50.21520	73.26305
2018-05-13 15:01:00	3590433799317661875	0.00000	12.11185	12.58257	13.32185	15.29325	8.12448	57.23591	35.66153	32.53941	1.46340	43.75979
2018-05-13 15:02:00	3590433799317661883	1.00000	12.86452	17.32457	8.95266	11.81219	12.00543	10.65796	68.44231	12.73890	87.44594	75.62217
2018-05-13 15:03:00	863033069630348792	1.00000	10.04900	14.88630	12.96052	10.80275	11.15677	44.27141	61.39870	49.12329	67.88298	65.44312
2018-05-13 15:04:00	3590433799317662139	1.00000	15.39506	9.39943	10.14244	17.27022	13.87330	61.20785	58.85716	53.99189	3.28820	75.54572
2018-05-13 15:05:00	8630330696303481966	1.00000	9.53771	12.82622	9.11516	11.13655	9.97542	92.49947	79.79527	1.77517	66.79448	76.70006
2018-05-13 15:06:00	3590433799317661842	0.00000	9.60189	9.55000	12.12099	12.32839	9.35248	26.74656	3.09484	84.03922	32.26386	18.45798
2018-05-13 15:07:00	3590433799317662329	0.00000	10.20938	15.98439	12.01750	4.34168	10.65128	82.62166	68.61275	3.51659	10.77309	60.11665
2018-05-13 15:08:00	863033069630348743	1.00000	12.40345	13.06444	11.31796	13.69565	9.14410	63.61389	77.92006	75.63464	12.00689	8.06791
2018-05-13 15:09:00	359043379931766130	1.00000	10.24235	11.23057	10.54793	11.42509	10.96047	82.39061	0.10777	96.66948	48.77784	97.23529
2018-05-13 15:10:00	359043379931766486	0.00000	10.13156	14.30487	11.26550	9.68168	7.15806	29.17970	86.99529	77.70747	62.48487	26.48452
2018-05-13 15:11:00	3590433799317662451	1.00000	11.49849	11.55300	7.25984	11.44233	13.84080	67.68080	88.83349	79.32101	80.29916	2.77175
2018-05-13 15:12:00	3590433799317661073	0.00000	8.72957	8.42069	13.46887	9.79790	12.71031	97.90990	54.13740	59.59823	75.22737	7.91625
2018-05-13 15:13:00	8630330696303481446	1.00000	11.77470	11.40225	14.34280	11.72913	9.48602	43.47698	32.72011	1.11616	59.95733	75.35224
2018-05-13 15:14:00	8630330696303481016	1.00000	14.84851	10.64190	13.94154	12.91852	8.30187	16.65781	70.82140	3.42594	17.54717	1.85516
2018-05-13 15:15:00	359043379931766742	0.00000	9.55331	11.70990	13.29671	14.46664	3.59842	90.11249	63.59475	31.34573	60.13866	44.17266
2018-05-13 15:16:00	3590433799317661347	1.00000	12.58358	9.06528	11.21386	11.66258	10.73667	16.14292	35.34256	29.49088	39.95569	8.12919
2018-05-13 15:17:00	8630330696303481412	1.00000	10.11177	13.56380	15.16687	11.82760	8.30904	92.06141	3.12766	3.58997	98.89991	49.92484
2018-05-13 15:18:00	3590433799317661024	1.00000	10.65616	10.34573	10.09556	10.87830	17.34542	8.88066	13.82597	99.39446	16.85138	3.84012
2018-05-13 15:19:00	8630330696303482295	0.00000	13.25699	11.99818	15.06332	12.48253	6.68650	1.54700	50.69960	83.08385	91.27302	92.11942
2018-05-13 15:20:00	3590433799317662162	1.00000	14.19379	12.62567	17.24465	10.58346	7.83682	93.76385	36.50187	1.44576	70.13337	0.47441
2018-05-13 15:21:00	8630330696303481388	1.00000	12.95585	13.14793	15.28769	14.43358	8.12129	99.05998	26.91237	25.02846	0.10893	93.62319
2018-05-13 15:22:00	3590433799317661768	1.00000	11.65283	14.56941	12.94585	11.13044	11.95878	71.70390	82.99445	29.29060	83.55944	26.45450
2018-05-13 15:23:00	863033069630348123	0.00000	10.80787	10.68782	11.53130	13.34776	8.32696	71.12310	98.37706	66.01324	40.32836	76.06846
2018-05-13 15:24:00	359043379931766254	0.00000	9.27986	13.30816	14.15660	8.28903	9.73922	77.84693	66.65988	59.29663	58.68920	85.62616
2018-05-13 15:25:00	8630330696303481123	1.00000	13.24334	16.07279	8.82920	12.91863	12.07536	6.04848	20.39190	10.15032	47.36588	34.69837
2018-05-13 15:26:00	863033069630348594	0.00000	10.52216	9.34088	14.27308	12.16504	9.84012	11.77213	56.94389	15.90950	60.99280	72.00460
2018-05-13 15:27:00	8630330696303481057	0.00000	7.52473	10.35684	11.54163	10.34766	10.86102	54.04233	16.88231	20.26636	16.82005	81.58652
2018-05-13 15:28:00	3590433799317661347	0.00000	8.52111	11.71350	14.79488	9.46440	10.93656	85.83856	37.13715	1.04835	47.73672	92.39045
2018-05-13 15:29:00	8630330696303481974	0.00000	7.00643	8.89009	15.22407	10.33372	12.44936	80.03086	95.55243	59.57354	59.73273	73.46344
2018-05-13 15:30:00	863033069630348289	0.00000	8.03353	11.64945	15.82990	11.23791	8.88458	38.72165	24.23119	35.78806	51.58686	12.19781
2018-05-13 15:31:00	8630330696303481214	0.00000	9.75607	13.45146	13.34845	11.22881	12.18785	10.41615	57.05377	39.06182	69.54286	39.44164
2018-05-13 15:32:00	3590433799317661065	0.00000	10.08282	11.91701	22.37930	11.29605	7.38735	80.86298	16.56714	26.14847	10.32333	75.73182
2018-05-13 15:33:00	8630330696303481636	1.00000	11.74899	10.80249	13.13514	12.67068	10.23010	45.63077	58.68338	29.35937	12.72356	38.53394
2018-05-13 15:34:00	8630330696303481024	0.00000	10.31109	14.10183	13.64873	9.12819	10.45086	21.46370	74.29482	77.65219	71.05149	17.15125
2018-05-13 15:35:00	863033069630348206	1.00000	10.08488	10.51598	12.18945	13.63997	9.84413	57.22136	68.97448	26.65417	14.32785	91.50463
2018-05-13 15:36:00	3590433799317662238	1.00000	12.61948	10.12296	12.94576	12.81141	9.17582	93.26237	58.06955	26.38195	82.12419	1.42809
2018-05-13 15:37:00	3590433799317662469	0.00000	10.96248	9.31653	16.27441	13.95866	7.04814	41.81710	77.31601	5.59395	47.41614	10.86424
2018-05-13 15:38:00	3590433799317662055	1.00000	12.32776	13.72199	10.94853	12.46495	11.15030	84.32316	12.85560	25.92145	76.69497	84.73329
2018-05-13 15:39:00	863033069630348156	0.00000	8.45349	12.37131	13.57237	13.40953	10.33256	55.08951	13.82699	70.94533	73.79531	53.03799
2018-05-13 15:40:00	359043379931766387	1.00000	14.45529	11.06644	10.14555	13.33103	9.52448	76.99809	63.53091	44.81390	8.40328	69.95134
2018-05-13 15:41:00	359043379931766320	0.00000	9.28171	13.72033	17.41305	8.14044	5.98467	72.63634	38.34705	91.92092	24.97947	49.89193
2018-05-13 15:42:00	3590433799317661925	1.00000	13.07960	15.02528	9.30266	10.99691	8.67600	95.73763	93.86613	3.52749	58.88895	43.11307
2018-05-13 15:43:00	8630330696303481453	1.00000	11.88251	14.65845	10.28966	12.85291	8.87307	98.60431	78.46541	28.85330	72.34135	64.15225
2018-05-13 15:44:00	3590433799317662253	1.00000	14.73252	9.00621	14.04037	13.83935	7.71802	16.96214	34.21530	79.40672	54.11708	57.79914
2018-05-13 15:45:00	8630330696303481792	1.00000	13.11292	12.10243	10.69955	14.21478	10.82993	62.50848	25.24354	32.19026	31.10998	84.82402
2018-05-13 15:46:00	8630330696303481180	1.00000	8.75746	11.93067	10.02068	8.35059	12.82483	75.44646	28.25576	35.72238	59.46899	92.28549
2018-05-13 15:47:00	359043379931766858	1.00000	8.99560	10.10368	11.50693	11.80446	8.80736	8.66668	20.44389	72.77909	26.94932	52.96317
2018-05-13 15:48:00	863033069630348487	1.00000	12.42207	9.17530	8.06336	11.37989	14.90710	97.78755	40.35842	77.79013	43.51695	31.79945
2018-05-13 15:49:00	8630330696303481941	0.00000	10.09731	10.37634	10.79875	12.92843	8.47985	26.48163	31.51748	43.41025	37.67445	58.22725
2018-05-13 15:50:00	863033069630348149	0.00000	8.25690	13.29605	11.59159	6.72913	12.43434	75.96274	3.93348	73.15835	94.69598	69.44282
2018-05-13 15:51:00	359043379931766973	1.00000	11.76055	14.48975	11.54412	12.01854	8.85448	6.67245	53.79551	18.98699	88.29041	73.35470
2018-05-13 15:52:00	863033069630348255	1.00000	13.89228	10.07519	8.58606	14.04978	14.58840	92.41558	33.78028	66.33900	21.48317	1.86339
2018-05-13 15:53:00	3590433799317662188	0.00000	9.01516	12.17420	13.24748	3.75513	7.86220	14.60583	93.62420	19.12574	8.97641	35.20622
2018-05-13 15:54:00	863033069630348743	1.00000	13.66678	4.75274	2.95104	12.40583	13.47848	15.44389	51.93535	86.53124	87.53348	38.59139
2018-05-13 15:55:00	8630330696303481701	1.00000	17.44468	11.61947	12.55386	16.89266	6.49549	52.63606	28.49717	84.95884	73.55841	68.79545
2018-05-13 15:56:00	3590433799317661404	0.00000	7.17646	10.21361	15.02124	13.94967	10.06288	9.38289	83.65928	27.49582	26.99597	12.44694
2018-05-13 15:57:00	8630330696303482477	0.00000	8.60473	4.67007	13.18139	10.19639	14.08275	50.38151	26.54536	45.96964	39.11641	96.53102
2018-05-13 15:58:00	359043379931766213	0.00000	8.75644	7.25528	10.66953	12.21816	8.40186	0.66016	84.90031	56.26784	40.44307	43.30592
2018-05-13 15:59:00	3590433799317661677	1.00000	15.31562	12.47794	9.55454	12.72977	16.19405	56.48971	45.25098	13.11392	65.29526	31.57771
2018-05-13 16:00:00	863033069630348560	0.00000	12.61591	15.59493	12.22390	6.83769	8.03193	77.92990	85.15207	10.96064	15.89973	2.45720
2018-05-13 16:01:00	3590433799317661941	1.00000	9.55413	11.65266	12.06043	12.17588	11.53959	38.83515	34.17088	62.75510	93.61394	70.71247
2018-05-13 16:02:00	863033069630348941	1.00000	15.53857	14.21532	11.40944	13.12941	7.58231	28.66450	96.15876	16.28521	0.64838	16.86113
