latitude	longitude	store_name	code	location	imei
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303481883
45.75279	130.57211	Boli	CN	Asia/Shanghai	863033069630348131
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	3590433799317662063
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	359043379931766536
36.65	138.31667	Suzaka	JP	Asia/Tokyo	8630330696303481263
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	359043379931766098
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	3590433799317661347
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	3590433799317661842
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	3590433799317661735
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	863033069630348107
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317661412
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	863033069630348776
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481685
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661537
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	359043379931766429
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661115
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	8630330696303481792
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	8630330696303481248
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317662212
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	3590433799317661339
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481495
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317661511
39.09112	-94.41551	Independence	US	America/Chicago	359043379931766312
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	3590433799317662055
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	863033069630348834
29.65163	-82.32483	Gainesville	US	America/New_York	3590433799317661321
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	8630330696303482113
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	8630330696303481834
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317661438
3.02013	30.91105	Arua	UG	Africa/Kampala	359043379931766296
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	359043379931766759
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481602
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	359043379931766684
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	863033069630348347
43.67681	4.63031	Arles	FR	Europe/Paris	3590433799317662055
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	359043379931766817
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317662030
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	3590433799317661750
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	863033069630348297
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	359043379931766494
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661446
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348743
40.60538	-73.75513	Far Rockaway	US	America/New_York	8630330696303481107
48.98994	2.1699	Herblay	FR	Europe/Paris	8630330696303481560
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	8630330696303481164
55.39485	43.83992	Arzamas	RU	Europe/Moscow	359043379931766775
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	359043379931766213
40.68066	-73.47429	Massapequa	US	America/New_York	3590433799317661842
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481693
-11.48472	-37.93278	Rio Real	BR	America/Bahia	8630330696303481859
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661669
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348313
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348115
40.60538	-73.75513	Far Rockaway	US	America/New_York	3590433799317662352
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317661388
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	8630330696303481453
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	8630330696303482055
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	863033069630348768
39.43534	-84.20299	Lebanon	US	America/New_York	8630330696303481198
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	3590433799317661347
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	3590433799317661743
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481545
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317661065
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317662436
50.598427	13.610242	Litvínov	CZ	Europe/Prague	8630330696303481370
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317661404
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481057
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303481107
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	863033069630348925
43.11667	1.6	Pamiers	FR	Europe/Paris	359043379931766023
42.7	27.25	Aytos	BG	Europe/Sofia	863033069630348701
14.8361	120.97844	Guyong	PH	Asia/Manila	863033069630348008
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	863033069630348172
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	863033069630348537
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766452
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	359043379931766262
-11.48472	-37.93278	Rio Real	BR	America/Bahia	3590433799317662469
42.35843	-71.05977	Boston	US	America/New_York	863033069630348552
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	8630330696303481800
33.35283	-111.78903	Gilbert	US	America/Phoenix	8630330696303481057
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	8630330696303482238
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317661057
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	863033069630348008
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317661107
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	8630330696303482162
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303481073
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661016
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	359043379931766247
13.56667	-15.6	Farafenni	GM	Africa/Banjul	3590433799317662089
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	863033069630348701
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	359043379931766999
27.9247	78.40102	Chharra	IN	Asia/Kolkata	863033069630348834
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317662493
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303482170
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	3590433799317661412
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303482337
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661099
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481107
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661222
41.8542	-87.66561	Lower West Side	US	America/Chicago	863033069630348404
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303481990
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	3590433799317662139
6.9909	79.883	Hendala	LK	Asia/Colombo	359043379931766627
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	3590433799317662006
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317661370
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303481164
5.6561	-75.87877	Andes	CO	America/Bogota	863033069630348495
5.84752	-5.682	Lakota	CI	Africa/Abidjan	863033069630348826
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	863033069630348776
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661487
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	359043379931766809
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	8630330696303482428
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317661909
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317662139
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766411
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303481289
45.51667	4.86667	Vienne	FR	Europe/Paris	359043379931766247
0.46005	34.11169	Busia	KE	Africa/Nairobi	359043379931766585
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	863033069630348297
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	3590433799317661107
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	359043379931766338
26.11527	86.59509	Supaul	IN	Asia/Kolkata	359043379931766981
47.92526	-97.03285	Grand Forks	US	America/Chicago	863033069630348917
43.61058	1.33467	Colomiers	FR	Europe/Paris	863033069630348420
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	863033069630348867
42.93369	-72.27814	Keene	US	America/New_York	3590433799317661743
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	8630330696303481016
68.79833	16.54165	Harstad	NO	Europe/Oslo	863033069630348503
12.12278	-61.62498	Grenville	GD	America/Grenada	3590433799317661404
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	3590433799317662204
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317661545
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317662287
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317661297
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	3590433799317661065
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317661032
32.44874	-99.73314	Abilene	US	America/Chicago	863033069630348008
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	8630330696303481008
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662428
38.96372	-76.99081	Chillum	US	America/New_York	8630330696303481263
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	8630330696303482352
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766858
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	359043379931766742
16.455	120.5875	La Trinidad	PH	Asia/Manila	3590433799317661370
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348461
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317661073
43.54072	-116.56346	Nampa	US	America/Boise	359043379931766395
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348693
37.65181	120.33063	Longgang	CN	Asia/Shanghai	359043379931766783
33.3213	130.94098	Hita	JP	Asia/Tokyo	3590433799317662188
50.9803	11.32903	Weimar	DE	Europe/Berlin	3590433799317662006
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766916
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	863033069630348826
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	8630330696303481990
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348370
40.60538	-73.75513	Far Rockaway	US	America/New_York	3590433799317661149
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	863033069630348792
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	359043379931766684
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	359043379931766767
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	8630330696303481339
34.9	137.5	Shinshiro	JP	Asia/Tokyo	863033069630348883
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317662436
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303481982
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317661719
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	359043379931766007
51.88333	8.51667	Verl	DE	Europe/Berlin	3590433799317661263
32.54044	-82.90375	Dublin	US	America/New_York	3590433799317662444
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	8630330696303481776
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317661529
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	863033069630348719
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	3590433799317662113
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	863033069630348503
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	863033069630348370
37.51803	15.00913	Misterbianco	IT	Europe/Rome	8630330696303481552
7.06273	-1.4001	Mampong	GH	Africa/Accra	863033069630348354
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303482402
30.81383	75.16878	Moga	IN	Asia/Kolkata	3590433799317662394
49.195061	16.606836	Brno	CZ	Europe/Prague	8630330696303481990
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	3590433799317661859
-33.38056	-56.52361	Durazno	UY	America/Montevideo	863033069630348404
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481560
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661842
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	359043379931766304
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	8630330696303481255
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317661834
52.59319	13.32127	Wittenau	DE	Europe/Berlin	3590433799317661636
54.58048	16.86194	Ustka	PL	Europe/Warsaw	359043379931766452
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317661180
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	359043379931766569
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	8630330696303482279
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	863033069630348719
49.5099	6.74549	Losheim	DE	Europe/Berlin	8630330696303481446
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317661933
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348982
40.56754	-89.64066	Pekin	US	America/Chicago	863033069630348743
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303481529
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317661982
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317661354
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348750
32.57756	71.52847	Mianwali	PK	Asia/Karachi	359043379931766627
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	863033069630348719
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317661214
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	863033069630348826
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481115
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	863033069630348206
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317662451
43.1009	-75.23266	Utica	US	America/New_York	359043379931766353
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303481289
29.53885	-95.44744	Fresno	US	America/Chicago	3590433799317661248
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317661297
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766007
46.65581	32.6178	Kherson	UA	Europe/Kyiv	8630330696303481875
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	359043379931766122
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	3590433799317662345
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	863033069630348503
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	3590433799317662386
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661222
49.68369	8.61839	Bensheim	DE	Europe/Berlin	359043379931766825
30.5427	-97.54667	Hutto	US	America/Chicago	359043379931766494
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348891
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661081
39.46667	141.95	Yamada	JP	Asia/Tokyo	359043379931766650
46.23899	-63.13414	Charlottetown	CA	America/Halifax	3590433799317661610
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	863033069630348016
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317661610
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	359043379931766189
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661545
2.41669	30.98551	Paidha	UG	Africa/Kampala	863033069630348966
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661743
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766171
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661677
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303482493
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	863033069630348099
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348545
-10.91111	-37.07167	Aracaju	BR	America/Maceio	359043379931766007
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	3590433799317661545
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317661891
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	863033069630348222
33.98154	-81.23621	Lexington	US	America/New_York	359043379931766726
50.71229	4.52529	Rixensart	BE	Europe/Brussels	8630330696303481362
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	359043379931766379
51.04962	12.1369	Zeitz	DE	Europe/Berlin	8630330696303481032
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	863033069630348495
43.4125	23.225	Montana	BG	Europe/Sofia	863033069630348552
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317661826
44.99012	-123.02621	Keizer	US	America/Los_Angeles	359043379931766668
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	863033069630348750
2.41669	30.98551	Paidha	UG	Africa/Kampala	3590433799317662097
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303482261
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	3590433799317661628
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	359043379931766833
14.66	120.56528	Pilar	PH	Asia/Manila	8630330696303481347
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481032
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	359043379931766742
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303482469
41.27621	-72.86843	East Haven	US	America/New_York	3590433799317662477
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303481669
55.82737	-4.0573	Viewpark	GB	Europe/London	8630330696303481073
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	8630330696303481008
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	8630330696303481313
42.22718	14.39024	Lanciano	IT	Europe/Rome	863033069630348313
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	863033069630348883
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766734
31.12406	-97.90308	Copperas Cove	US	America/Chicago	8630330696303481388
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317662089
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317661313
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317661719
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317661818
45.75279	130.57211	Boli	CN	Asia/Shanghai	359043379931766411
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	359043379931766064
45.78071	12.84052	Portogruaro	IT	Europe/Rome	863033069630348461
-4.24444	-42.29444	Barras	BR	America/Fortaleza	863033069630348909
7.62789	4.74161	Ilesa	NG	Africa/Lagos	863033069630348131
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766304
34.25628	-78.04471	Leland	US	America/New_York	8630330696303481891
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	359043379931766957
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	359043379931766106
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348107
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	8630330696303481131
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	863033069630348016
40.57788	-73.95958	Brighton Beach	US	America/New_York	3590433799317661800
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317661701
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661974
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766890
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317662071
41.16704	-73.20483	Bridgeport	US	America/New_York	3590433799317661727
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	8630330696303482295
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	3590433799317661164
57.97472	33.2525	Valday	RU	Europe/Moscow	3590433799317661461
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317662493
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	8630330696303482113
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	3590433799317661701
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	863033069630348750
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481495
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	359043379931766452
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303481164
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	8630330696303481776
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	8630330696303481560
5.6561	-75.87877	Andes	CO	America/Bogota	3590433799317662121
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	359043379931766403
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661727
38.07789	13.44275	Villabate	IT	Europe/Rome	3590433799317661594
40.67705	-73.89125	Cypress Hills	US	America/New_York	3590433799317661446
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317661230
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661958
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	3590433799317661172
28.90054	-81.26367	Deltona	US	America/New_York	863033069630348370
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	3590433799317661701
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303481487
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	8630330696303482030
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303482246
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317661180
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	3590433799317662204
41.9001	-71.08977	Taunton	US	America/New_York	863033069630348180
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	359043379931766742
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	8630330696303481404
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348313
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	359043379931766197
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	8630330696303481081
-34.28853	146.05093	Griffith	AU	Australia/Sydney	359043379931766403
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317661529
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	863033069630348990
12.37169	123.62494	Masbate	PH	Asia/Manila	863033069630348560
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303481586
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	8630330696303481321
41.57439	24.71204	Smolyan	BG	Europe/Sofia	8630330696303481602
37.51803	15.00913	Misterbianco	IT	Europe/Rome	863033069630348750
37.49073	-2.77259	Baza	ES	Europe/Madrid	863033069630348545
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303482337
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481107
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317662006
32.44874	-99.73314	Abilene	US	America/Chicago	863033069630348164
49.195061	16.606836	Brno	CZ	Europe/Prague	863033069630348024
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	359043379931766833
32.35126	-95.30106	Tyler	US	America/Chicago	863033069630348784
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317662428
41.54566	-71.29144	Middletown	US	America/New_York	3590433799317661271
44.22639	22.53083	Negotin	RS	Europe/Belgrade	863033069630348404
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	3590433799317662428
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	359043379931766684
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	359043379931766361
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	3590433799317662329
37.31309	40.74357	Mardin	TR	Europe/Istanbul	8630330696303482303
51.04962	12.1369	Zeitz	DE	Europe/Berlin	863033069630348388
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	8630330696303482436
21.34222	71.30633	Kundla	IN	Asia/Kolkata	8630330696303481081
48.52961	12.16179	Landshut	DE	Europe/Berlin	8630330696303482279
47.92526	-97.03285	Grand Forks	US	America/Chicago	3590433799317661198
-8.05389	-34.88111	Recife	BR	America/Recife	359043379931766510
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	359043379931766817
40.58654	-122.39168	Redding	US	America/Los_Angeles	8630330696303482188
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	863033069630348420
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	3590433799317661370
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	3590433799317661800
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	3590433799317661396
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303482006
6.95194	121.96361	Recodo	PH	Asia/Manila	3590433799317662014
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303481917
53.81667	-3.05	Blackpool	GB	Europe/London	359043379931766486
40.94065	-73.99681	Dumont	US	America/New_York	863033069630348396
22.10194	85.37752	Barbil	IN	Asia/Kolkata	8630330696303481644
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	359043379931766692
34.09668	-117.71978	Claremont	US	America/Los_Angeles	359043379931766015
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348065
28.15112	-82.46148	Lutz	US	America/New_York	863033069630348230
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317662105
37.49073	-2.77259	Baza	ES	Europe/Madrid	8630330696303482378
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481156
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481016
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303481552
40.24537	-75.64963	Pottstown	US	America/New_York	359043379931766684
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	863033069630348305
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303481297
39.08367	-84.50855	Covington	US	America/New_York	359043379931766197
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	359043379931766940
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	3590433799317661743
-13.7804	34.4587	Salima	MW	Africa/Blantyre	863033069630348388
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766759
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	863033069630348651
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	3590433799317661495
3.31332	117.59152	Tarakan	ID	Asia/Makassar	3590433799317662477
-31.95224	115.8614	Perth	AU	Australia/Perth	359043379931766981
54.90083	38.07083	Stupino	RU	Europe/Moscow	863033069630348750
