ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.android.gm	p.system	p.browser.provider	p.notifier	p.simulator	p.gms.persistent	p.katana	p.android.defcontainer	p.process.gapps	p.olauncher	p.dogalize	p.android.vending	p.google	p.inputmethod.latin	p.android.gms
2018-05-15 14:28:00	863033069630348883	1.00000	8.00440	13.64724	10.61627	12.99551	11.70049	7.31475	9.20483	63.52916	0.00970	41.73780	45.98774	71.71719	40.86133	30.08183	11.95914	90.80873	83.92791	20.28872	59.50006	9.01445
2018-05-15 14:29:00	3590433799317661461	0.00000	13.58388	12.82734	13.13264	11.28352	7.12031	12.46151	8.38884	74.11025	0.00012	53.43299	61.36420	46.41928	46.54554	55.65224	3.89744	39.15236	38.81011	91.92829	8.97963	2.33421
2018-05-15 14:30:00	8630330696303481891	1.00000	5.59680	13.17809	8.75096	14.88106	15.72380	7.17996	7.24600	57.86775	0.00132	5.62509	44.67790	40.23321	16.14963	93.25769	80.83694	41.98464	32.14164	25.71593	36.00333	34.13630
2018-05-15 14:31:00	863033069630348412	1.00000	11.96155	7.24493	9.23645	15.23988	7.85386	7.56679	14.43103	58.50387	0.12119	55.22280	63.52313	36.60084	58.24586	28.08097	81.90503	77.80041	75.27516	89.65455	51.86025	6.21614
2018-05-15 14:32:00	3590433799317661883	0.00000	9.16656	11.18762	12.97038	12.56322	8.99680	11.83915	10.74711	62.12534	0.00031	56.43976	37.30960	49.70107	31.74220	27.28836	72.88963	49.51505	54.05723	70.55038	94.85004	29.22658
2018-05-15 14:33:00	8630330696303481305	1.00000	9.28264	8.68350	8.06657	11.44650	7.58455	8.44177	12.24806	60.10440	0.27014	70.55588	55.17832	36.19333	30.05395	51.65323	75.47044	0.33640	14.14039	82.24024	30.74434	39.51946
2018-05-15 14:34:00	359043379931766080	1.00000	7.33167	14.47795	10.04066	10.20051	13.05276	8.37313	7.90509	55.26055	0.00954	45.81063	69.62406	63.63137	42.54027	19.40243	67.23361	84.78101	77.46605	51.17044	74.41957	70.56200
2018-05-15 14:35:00	8630330696303481453	1.00000	8.32730	13.59505	11.30021	11.28339	13.06593	8.22535	7.18612	76.87920	0.01105	59.76320	58.31012	46.85316	29.15268	90.38927	64.04997	61.96764	84.96760	62.52996	17.95995	22.93526
2018-05-15 14:36:00	3590433799317662477	0.00000	12.71252	13.96498	11.62175	12.87084	9.89964	14.26192	6.87995	56.45224	0.00052	65.69957	41.59151	39.20144	42.82727	51.18496	24.63553	37.81200	75.32273	24.18762	37.30636	73.75064
2018-05-15 14:37:00	8630330696303481842	1.00000	4.16345	10.97428	3.07974	8.74848	13.17300	8.91411	12.47496	59.40571	0.27683	22.04135	68.28391	25.35110	33.50327	98.24974	41.98327	90.13870	42.88750	2.10794	0.80296	72.54753
2018-05-15 14:38:00	8630330696303481891	1.00000	9.84252	11.19126	10.22175	14.90665	4.07004	7.76079	11.11432	55.53421	0.01540	38.32510	59.56655	44.28719	39.66252	53.06989	66.05543	70.30784	99.80600	68.49298	92.23180	20.33542
2018-05-15 14:39:00	8630330696303482170	1.00000	8.84588	11.83573	7.63430	14.57837	11.11090	9.93145	7.37358	85.24287	0.00097	59.48980	57.98054	52.22435	50.36803	77.19356	29.11160	85.37446	98.08877	44.90416	99.70100	36.85255
2018-05-15 14:40:00	8630330696303481826	1.00000	6.32676	6.61034	8.48330	10.19137	11.30801	8.37435	11.39433	63.65176	0.65270	45.67394	53.24360	47.21603	35.81092	37.29977	22.73016	53.24106	65.88887	90.33789	58.42631	56.09922
2018-05-15 14:41:00	8630330696303482402	1.00000	11.35236	9.42789	5.15789	11.07180	9.44670	7.80073	12.26552	53.05380	0.00308	57.87955	38.56297	58.60414	53.79648	6.63426	42.47752	86.41205	93.83601	85.41999	41.35000	12.55336
2018-05-15 14:42:00	8630330696303481982	1.00000	6.88419	11.36346	11.99990	13.95128	18.87427	5.55324	13.90751	69.49881	0.13523	54.92869	55.62214	30.18567	59.43312	19.19475	63.93492	17.72696	20.02640	83.87686	9.86092	86.25255
2018-05-15 14:43:00	359043379931766429	1.00000	10.32710	10.92206	10.34171	12.82694	2.62188	8.24373	14.09134	63.23857	0.01057	38.90432	70.04788	50.92572	32.59965	90.64504	45.71177	76.48383	49.69735	13.07585	41.78133	95.39501
2018-05-15 14:44:00	3590433799317661511	0.00000	9.59674	14.03974	8.82526	9.42945	9.44179	10.10314	10.47927	64.74044	0.00194	40.66132	68.50516	74.67781	36.34107	56.99852	5.90664	86.97664	52.12501	26.96144	16.84336	13.33682
2018-05-15 14:45:00	8630330696303481586	0.00000	15.43604	13.89678	15.31887	13.39379	10.67278	10.03095	8.54579	70.94659	0.00096	30.87541	39.23863	37.26590	31.94585	96.12642	67.09787	99.90197	23.29677	12.26956	29.25947	31.98035
2018-05-15 14:46:00	8630330696303482386	1.00000	7.01943	14.70676	9.36509	15.17835	9.47009	9.36593	8.17930	59.64265	0.00475	37.60781	45.20254	45.90562	34.05849	73.23619	75.29458	40.23972	84.27896	30.65263	38.51386	66.75070
2018-05-15 14:47:00	3590433799317662220	0.00000	15.84285	14.87714	11.20279	13.20820	10.88718	13.89728	7.34442	53.40273	0.00018	60.65040	51.61523	65.50436	46.98014	45.55015	72.75507	16.96036	31.78967	11.60284	33.69261	79.95651
2018-05-15 14:48:00	3590433799317661057	1.00000	9.23934	13.17285	7.35337	9.94773	11.26567	9.45301	10.06247	63.56708	0.02687	61.21222	59.44733	39.12559	47.28344	97.35383	62.53510	13.70640	59.70446	30.08913	89.83734	40.07220
2018-05-15 14:49:00	8630330696303482311	1.00000	11.63957	11.97046	6.82489	10.61002	9.13632	12.54269	9.40112	58.23902	0.00786	47.99308	30.87286	65.77247	56.06623	30.15547	10.19376	39.51230	93.89141	28.50821	69.41028	78.73947
2018-05-15 14:50:00	3590433799317661438	1.00000	12.13303	5.67160	10.56025	13.61291	6.88928	9.43093	19.56620	72.82194	0.00074	31.05197	34.76180	64.39009	39.47892	33.44329	5.83255	58.70773	79.17561	92.83448	32.00509	11.32983
2018-05-15 14:51:00	3590433799317662022	1.00000	11.74661	13.28586	11.22786	15.74060	5.55551	11.98301	9.41852	64.29264	0.00009	53.77376	52.72823	50.15095	34.11907	30.46705	10.05452	16.88534	20.92540	35.81270	85.57293	41.33940
2018-05-15 14:52:00	8630330696303481099	1.00000	8.17648	13.66595	9.04512	13.40286	12.21157	10.17653	10.15171	57.46344	0.04306	52.26309	41.11661	70.92369	50.02317	7.13487	58.50850	78.94256	18.07726	28.34958	70.78503	15.81735
2018-05-15 14:53:00	359043379931766825	0.00000	10.76384	11.17367	11.48710	10.78399	9.48078	13.99259	11.36918	81.85703	0.00056	43.96992	40.62973	47.81196	45.93018	56.14147	85.23289	10.72456	99.72077	7.59817	11.79636	93.76391
2018-05-15 14:54:00	3590433799317662006	0.00000	11.76782	13.56694	11.68910	13.75538	9.46964	13.11103	9.29386	58.44962	0.01707	50.07065	39.15346	51.50110	24.39520	15.21458	55.64032	82.53539	5.34889	71.06855	16.72680	80.41008
2018-05-15 14:55:00	3590433799317661446	0.00000	5.13272	10.86342	8.05881	10.02278	10.38378	11.07411	10.18534	81.23474	0.22550	52.99395	35.78188	33.76493	33.72363	89.90734	17.07943	97.52742	18.94348	51.01056	33.13946	78.45712
2018-05-15 14:56:00	359043379931766114	0.00000	8.86079	12.87441	7.89037	14.97110	8.70580	9.43538	8.97044	66.28557	0.03520	25.64609	57.03804	42.41575	38.65320	2.88828	60.55356	56.89172	23.66996	60.33791	95.71075	75.09843
2018-05-15 14:57:00	3590433799317662311	1.00000	7.43500	10.40529	9.10641	14.38053	15.95784	7.23010	11.43323	75.64600	0.00219	42.16404	72.28852	68.95306	35.67024	53.20702	68.14294	24.26374	71.75298	43.18094	82.59683	87.83996
2018-05-15 14:58:00	3590433799317662451	1.00000	10.17878	11.55487	7.12546	10.64485	9.22796	7.42464	11.67786	71.28543	0.07282	34.69905	41.16898	62.27281	52.14260	7.41954	71.05284	3.60299	50.02261	50.44282	52.46486	86.04691
2018-05-15 14:59:00	3590433799317661677	1.00000	10.04209	13.06502	7.24012	12.98321	13.28273	11.08416	8.15031	76.33001	0.20079	51.38699	30.76731	49.37504	54.72317	60.80877	70.38313	89.70904	78.58102	0.65721	58.24340	18.46218
2018-05-15 15:00:00	3590433799317661024	1.00000	9.14778	7.78296	9.47707	9.93579	10.78455	11.86345	13.57626	68.20150	0.01870	26.33061	75.06420	48.24161	20.64118	67.30482	66.24416	23.31066	87.12572	32.62448	23.90819	83.27173
2018-05-15 15:01:00	3590433799317662352	1.00000	6.16281	12.30233	9.34811	14.89965	15.13049	10.38012	10.57781	75.89991	0.00835	52.76891	50.24431	41.73876	32.30968	77.65932	51.41457	30.14643	73.77918	3.03232	42.82297	81.66201
2018-05-15 15:02:00	8630330696303481933	0.00000	9.46682	11.63682	15.79944	16.52506	8.53763	11.83631	12.40835	67.60845	0.00008	27.31811	52.10428	59.43757	27.32902	46.46771	26.86005	57.87148	17.98653	87.17912	80.52519	59.58918
2018-05-15 15:03:00	3590433799317661222	0.00000	7.38055	11.55810	14.24241	8.99051	11.07035	14.06552	13.12377	63.75474	0.01220	21.62603	38.65944	55.48170	55.88129	34.53119	66.93004	83.70605	22.14212	36.52474	25.22629	58.42961
2018-05-15 15:04:00	8630330696303481941	1.00000	10.33481	13.47151	8.59140	11.72696	9.01690	10.10448	7.57383	73.78610	0.01832	52.66784	54.69414	35.45537	37.97486	61.84491	93.24088	13.22016	9.03968	16.06468	89.41542	83.92590
2018-05-15 15:05:00	359043379931766635	0.00000	8.94889	13.64783	8.06904	9.70688	12.05736	9.43563	7.89988	59.37267	0.00394	54.97073	42.15998	44.53709	53.33109	97.39225	34.59055	6.42772	9.25673	85.44863	77.44417	77.09764
2018-05-15 15:06:00	359043379931766759	1.00000	6.30743	13.97231	4.89256	11.22378	8.20585	12.21303	9.22133	65.68708	0.00014	47.97103	53.37520	30.45346	30.27300	0.16027	26.08516	90.44529	1.92385	47.41902	16.21468	19.78004
2018-05-15 15:07:00	359043379931766072	1.00000	9.30475	7.59939	6.42894	14.57431	10.88872	9.78586	15.23150	71.85847	0.10509	60.60177	55.63097	63.35141	36.50118	40.85702	67.32132	67.74838	24.75975	48.95550	40.78048	82.23210
2018-05-15 15:08:00	863033069630348396	1.00000	8.12388	13.83822	9.82942	13.40692	13.49266	6.56421	8.97623	62.69612	0.03650	49.78118	35.45383	42.76616	38.23458	22.18827	67.34048	43.20898	99.73822	56.98103	27.01491	31.59045
2018-05-15 15:09:00	863033069630348529	0.00000	8.61628	10.12339	10.81224	15.79831	5.50548	8.95419	14.19416	72.05137	0.02234	46.98582	41.91452	67.57289	32.41881	1.25046	28.40269	14.52265	50.49951	44.69668	3.50059	35.87319
2018-05-15 15:10:00	8630330696303482493	1.00000	9.23424	10.22664	9.60112	15.35538	7.39190	6.33021	12.85506	74.16577	0.10392	50.48357	51.37369	45.36136	17.15681	63.55720	0.64469	63.72145	64.11530	4.24417	17.43298	97.24777
2018-05-15 15:11:00	8630330696303481644	1.00000	10.94549	10.77073	10.29208	14.26207	15.65971	8.34836	10.31565	70.00083	0.08684	45.29496	54.46661	41.94973	55.52690	47.70832	99.15432	7.92800	13.28051	36.79081	45.16657	42.96546
2018-05-15 15:12:00	8630330696303482287	1.00000	9.67472	12.62853	6.40058	12.91397	11.79524	9.42618	11.37085	70.04247	0.06765	38.75370	46.01275	56.21768	14.12038	39.30871	16.91960	66.82044	17.67179	75.80531	3.84551	4.93808
2018-05-15 15:13:00	8630330696303481529	1.00000	10.17013	13.06567	7.78662	13.93306	12.31236	9.83851	6.27936	60.41062	0.22462	33.24481	42.42176	81.43614	34.37030	41.33517	59.94617	0.53126	10.90122	87.90205	84.57231	92.82360
2018-05-15 15:14:00	863033069630348818	1.00000	5.78586	13.58476	9.04894	13.05701	15.89233	8.19901	7.35227	69.09900	0.00395	32.00480	45.51227	67.36519	28.77107	5.31699	95.09207	74.47637	6.28945	15.05877	79.20689	45.98445
2018-05-15 15:15:00	3590433799317661644	0.00000	8.59712	15.27731	18.20666	14.18450	12.27815	16.94281	11.92060	61.29826	0.00007	62.85377	56.85698	35.12560	21.67318	29.46056	98.95746	52.14573	65.34226	92.93011	75.32012	83.69675
2018-05-15 15:16:00	3590433799317662253	1.00000	7.85760	11.20018	11.11692	19.37704	15.08459	7.83328	9.83864	43.61366	0.05255	29.94274	45.27563	60.30405	55.06475	35.30534	43.42058	5.92197	78.81898	8.07244	88.49034	84.09776
2018-05-15 15:17:00	3590433799317662212	0.00000	15.72153	13.22320	13.18406	13.15722	9.23672	11.25910	9.09607	57.86575	0.00010	78.27784	72.25713	39.72355	45.59751	73.32249	58.09248	84.89026	15.39178	9.50833	94.44604	18.60052
2018-05-15 15:18:00	3590433799317661446	1.00000	8.27310	12.78087	10.89796	11.47304	15.95270	9.12194	9.06518	77.54849	0.20765	54.54970	55.29103	47.55346	43.34515	61.73156	41.26351	63.11159	6.54693	5.91757	41.95689	71.43488
2018-05-15 15:19:00	8630330696303481545	1.00000	5.69686	13.48088	10.49636	14.20931	17.03049	6.97684	9.29357	76.28614	0.04088	79.19691	51.45905	68.45276	62.83534	24.04952	7.13216	32.91160	90.70348	81.18836	16.07302	77.91139
2018-05-15 15:20:00	863033069630348313	1.00000	9.34472	9.20937	10.26913	10.90977	10.72439	8.27990	7.65527	75.70316	0.40176	36.80763	44.22017	40.89671	38.49624	32.47445	23.34205	58.64517	76.54851	30.36575	32.19944	40.93181
2018-05-15 15:21:00	8630330696303481917	0.00000	9.55139	11.92299	12.32861	12.78705	9.12260	13.50135	8.56424	85.51818	0.01123	21.66967	47.84607	49.64365	71.30474	77.07917	3.68632	45.28445	66.31596	87.04188	89.09644	69.15841
2018-05-15 15:22:00	3590433799317661107	0.00000	13.00919	13.39962	11.31113	12.78937	10.95596	12.47914	8.17573	68.68371	0.00576	43.31626	49.08083	57.52932	53.46298	44.65646	25.44920	21.19857	98.81870	58.64659	22.83675	13.49424
2018-05-15 15:23:00	8630330696303482253	1.00000	10.55316	8.86342	10.58482	14.21452	8.39996	11.40163	14.56314	72.74366	0.00118	61.77881	52.49673	47.19615	48.27190	80.71961	43.36534	73.77567	1.58794	82.14543	65.88879	11.05117
2018-05-15 15:24:00	3590433799317661537	1.00000	5.65557	11.97928	6.15241	12.36180	10.30079	7.76032	11.61653	60.54508	0.81728	70.22401	65.69518	47.13717	42.07777	47.06210	37.71001	69.80082	10.27205	17.44111	88.09989	0.00000
2018-05-15 15:25:00	359043379931766510	0.00000	12.43802	12.61442	13.74491	12.85156	8.82732	12.79207	9.97892	80.57283	0.00339	58.08326	45.82683	44.00622	22.44905	33.80155	29.59525	20.66890	82.20455	74.62085	78.63652	82.32749
2018-05-15 15:26:00	863033069630348362	1.00000	9.71022	11.78024	10.07178	12.70272	14.30527	7.84880	9.25177	62.55822	0.02791	67.69081	60.54877	47.98828	27.26910	98.27053	66.61397	74.99168	32.43832	71.81390	39.32398	30.14818
2018-05-15 15:27:00	3590433799317661065	1.00000	8.87546	13.05862	11.19255	13.91224	14.30070	7.72228	8.06447	69.16517	0.12315	36.24212	61.00050	50.26987	25.68957	29.71030	38.37001	44.21432	8.84482	34.71483	50.07207	59.68430
2018-05-15 15:28:00	863033069630348222	0.00000	7.88990	12.32698	10.35396	10.95416	17.46379	8.22527	10.11396	65.26408	0.07536	44.45807	40.40397	43.08988	33.91065	69.65766	23.06442	58.90074	87.28203	65.92141	77.60151	47.19933
2018-05-15 15:29:00	8630330696303481305	0.00000	11.58459	12.49210	11.81110	12.35677	9.02108	12.16613	8.73862	72.43893	0.00079	36.39468	66.06959	76.09085	35.80265	7.52937	61.96458	33.80653	2.03439	9.49346	69.00466	53.31899
2018-05-15 15:30:00	3590433799317661370	0.00000	10.98034	13.38433	10.50598	13.23499	7.92279	15.64976	8.55797	72.35780	0.00124	45.14148	38.87068	51.34248	40.07997	7.57390	27.18025	22.75147	1.11340	23.14912	16.52602	66.01648
2018-05-15 15:31:00	3590433799317662394	0.00000	12.62224	11.14608	11.99898	12.15456	10.02468	12.01095	10.81632	68.98466	0.00188	43.86663	65.88302	63.91487	64.14296	56.34552	23.36581	92.91500	32.48135	49.69107	48.42399	80.86399
2018-05-15 15:32:00	863033069630348701	0.00000	10.57542	9.37234	13.25521	12.99283	10.05268	13.76521	12.98426	74.92608	0.00012	20.00979	51.87718	66.61314	35.36626	62.29131	66.98424	13.87954	60.93322	60.67343	36.06599	61.13122
2018-05-15 15:33:00	359043379931766197	0.00000	10.10149	11.05534	11.76610	9.63707	10.73797	13.26298	15.26263	60.30013	0.00024	53.48506	53.82541	36.05892	39.92687	92.73005	48.07327	23.06066	75.09417	44.37883	43.38645	63.86851
2018-05-15 15:34:00	3590433799317661255	1.00000	12.77823	12.60438	12.90682	12.76775	6.68151	16.02373	9.52765	60.85947	0.00028	30.15731	54.08673	42.68309	28.99485	20.02483	90.28417	38.12476	6.98900	45.03220	61.56020	88.25324
2018-05-15 15:35:00	359043379931766536	1.00000	9.50518	12.26671	8.31323	16.23778	11.83823	9.24911	6.44003	79.70951	0.38126	55.45094	70.99661	44.85006	64.31478	37.70592	39.52316	49.03989	97.86641	53.32378	68.67618	3.99446
2018-05-15 15:36:00	863033069630348867	0.00000	11.38435	10.52125	10.48362	11.91763	10.63904	13.26397	10.88523	83.50039	0.00196	37.59991	60.44152	39.15722	39.48157	2.54110	78.39255	7.66035	58.46562	41.30985	93.30192	95.43524
2018-05-15 15:37:00	359043379931766031	0.00000	11.22600	5.57515	10.35868	12.35167	9.21728	8.91380	15.34157	68.96150	0.00264	48.99834	50.41034	56.04063	46.47633	56.97455	30.42499	2.05986	66.11500	67.64929	40.41389	80.69764
2018-05-15 15:38:00	8630330696303481859	1.00000	11.16492	10.61123	7.68090	12.12372	12.84266	11.14090	11.43553	73.99900	0.00996	45.91433	29.70865	51.54713	45.97251	39.22836	48.17317	17.81455	3.07471	42.23421	59.10632	84.77653
2018-05-15 15:39:00	863033069630348347	1.00000	11.04772	12.92771	8.96918	14.18908	10.60399	9.49192	8.17128	73.65920	0.99882	69.37002	42.38302	68.39133	44.43001	37.73934	28.63791	51.49622	57.39673	96.33566	81.42973	85.68529
2018-05-15 15:40:00	863033069630348081	0.00000	11.27540	14.14559	13.27117	14.02365	6.96465	13.30763	8.80309	61.38516	0.00082	34.33665	67.09951	57.03878	53.59417	12.65083	18.76634	49.76184	14.73569	34.54043	73.80129	76.26450
2018-05-15 15:41:00	3590433799317662113	0.00000	10.28949	13.15827	12.19257	11.90583	9.80038	13.61911	12.88759	71.18268	0.00040	39.75899	45.20929	45.26238	25.11763	26.37919	82.03017	29.62389	4.14440	55.97309	97.87353	43.49229
2018-05-15 15:42:00	8630330696303481552	1.00000	8.21902	8.56879	6.34757	12.47253	8.79639	7.67530	14.93098	64.14186	0.14807	34.69854	68.00229	56.55203	33.65277	61.84673	76.85197	80.65961	36.92101	37.64983	54.98943	71.77796
2018-05-15 15:43:00	8630330696303481164	1.00000	10.95523	12.58652	11.51306	13.61415	8.09601	14.35606	10.49688	83.23043	0.00637	35.68855	44.58501	52.41725	22.71895	94.50247	70.12809	72.19293	63.64274	49.24865	99.15258	51.78991
2018-05-15 15:44:00	863033069630348628	1.00000	9.36067	10.63465	9.38014	10.56412	19.67432	7.33958	7.38904	82.40907	0.25530	64.36017	49.22994	46.06094	65.08463	91.18463	45.00942	51.96398	17.51064	73.29538	1.83914	34.80965
2018-05-15 15:45:00	8630330696303482048	0.00000	11.36609	11.41215	6.36172	8.48526	13.29827	10.31876	10.27850	54.84626	0.00353	34.54238	49.20306	55.81197	43.64137	61.04750	71.94149	20.11656	21.01653	94.86629	93.26865	84.37704
2018-05-15 15:46:00	8630330696303482147	1.00000	9.66763	6.58695	10.26186	12.24856	7.43630	10.54859	14.28473	78.69181	0.02740	41.76385	46.60467	23.11406	55.56590	86.52855	60.44024	26.34306	42.23992	95.01961	18.37866	61.86600
2018-05-15 15:47:00	8630330696303482451	0.00000	13.07645	14.48632	12.68244	13.13390	7.08203	12.70297	8.63388	73.63121	0.00231	32.92102	44.24321	52.36719	43.08251	34.18940	81.50872	67.76396	34.34724	81.51192	49.80124	39.32691
2018-05-15 15:48:00	3590433799317661776	0.00000	11.55848	11.84357	12.01640	11.94641	10.55472	14.17623	9.02355	61.68458	0.00149	36.47507	37.40763	41.72453	43.53062	53.46168	72.01257	86.91435	57.76319	14.81313	38.35367	90.85455
2018-05-15 15:49:00	359043379931766767	0.00000	10.10673	15.82826	12.80939	14.38790	7.69605	8.95309	14.57448	65.87193	0.00852	53.28389	57.55363	36.21080	33.50123	11.34651	74.34700	21.18645	59.92183	21.11931	78.84799	98.80483
2018-05-15 15:50:00	359043379931766940	1.00000	7.55133	10.05681	9.45570	15.72297	4.75963	10.12116	12.13222	65.28224	0.00167	50.38962	33.17263	37.11888	39.53540	69.40805	61.31703	45.74290	27.09788	65.39660	67.38732	72.76090
2018-05-15 15:51:00	8630330696303482311	1.00000	9.77910	5.79817	10.01176	13.42076	9.87510	8.66039	14.70370	79.68878	0.00090	36.97152	55.91955	64.50768	51.68063	53.34948	80.12380	77.47681	92.20826	38.05612	56.14099	20.24725
2018-05-15 15:52:00	3590433799317662279	1.00000	3.31734	6.91072	6.41994	7.52749	9.86243	10.17775	12.90755	79.40209	0.03227	51.56494	50.48481	50.80571	27.98496	21.06581	22.41941	71.36787	93.88151	58.33019	85.52119	80.26529
2018-05-15 15:53:00	359043379931766486	0.00000	11.77820	9.11308	11.34794	11.99782	10.32238	13.00262	10.76042	77.72904	0.00199	36.91938	71.61110	60.72034	24.87764	47.52108	51.90255	43.90540	89.78920	95.13208	7.36640	88.23518
2018-05-15 15:54:00	863033069630348933	1.00000	11.97304	3.85901	11.04437	12.91582	12.83576	10.62183	14.92890	58.28797	0.01062	29.21642	60.82226	50.89721	47.15769	32.98808	98.07517	21.54550	53.25945	93.26271	83.54304	85.76871
2018-05-15 15:55:00	863033069630348701	0.00000	11.44648	11.42835	12.75812	12.62896	8.54878	14.74329	10.06966	66.81491	0.00057	58.59769	54.15845	52.74001	45.78465	51.89841	92.69658	41.33485	91.73811	48.65716	45.64051	1.97560
2018-05-15 15:56:00	359043379931766387	0.00000	11.11796	11.10595	14.22386	12.67885	7.85165	13.87541	10.67561	67.97966	0.00057	59.49878	29.39054	51.09975	37.66740	91.78909	37.25155	25.16213	54.45424	1.20156	25.64102	68.76759
2018-05-15 15:57:00	8630330696303482485	0.00000	8.13577	9.26206	7.90196	9.73094	10.08319	9.84963	10.75156	75.85096	0.12137	37.66944	53.60703	59.41347	66.12931	4.11112	51.88460	54.93107	31.64587	55.48979	80.48838	69.14738
2018-05-15 15:58:00	8630330696303481610	1.00000	7.92085	5.34599	13.73569	11.84581	9.73000	13.22279	13.98404	73.13110	0.00081	53.18685	41.10313	83.44601	38.94382	67.28557	49.62624	24.06336	35.85379	5.60876	0.80064	75.61320
2018-05-15 15:59:00	3590433799317662063	1.00000	7.93065	12.57857	9.83554	13.29418	11.70462	10.59848	9.48623	63.80742	0.00029	47.10760	46.00052	43.82164	28.57811	49.52317	67.39234	60.96147	22.46630	42.68143	22.91725	39.08439
2018-05-15 16:00:00	3590433799317662444	0.00000	11.01888	12.50059	12.88185	12.21179	15.05124	10.16373	16.22948	64.69555	0.00085	18.06848	69.88207	70.19035	55.82922	73.26665	79.54220	88.63413	63.59397	60.39344	24.40811	70.82109
2018-05-15 16:01:00	3590433799317661545	1.00000	9.21342	9.74511	8.39339	11.80321	13.44809	10.51394	10.97926	67.40418	0.04398	50.63055	41.16279	60.29196	50.98817	7.24083	4.75720	42.06675	27.17469	86.18051	93.59220	68.01066
2018-05-15 16:02:00	3590433799317662162	0.00000	10.69119	11.37390	10.63671	9.77876	11.00023	13.65634	12.11595	82.95838	0.00060	51.71547	34.55669	56.12117	62.07780	50.91175	25.54100	90.16862	4.86629	90.57338	63.72960	61.28774
2018-05-15 16:03:00	863033069630348917	0.00000	10.82760	11.76679	9.30924	11.10916	12.34636	11.09196	10.77582	64.06211	0.02333	42.65309	65.32640	71.71858	63.92212	9.77361	3.03703	53.63837	60.18643	85.19523	43.29639	48.34301
2018-05-15 16:04:00	8630330696303481933	0.00000	11.03126	11.82326	12.50090	12.39764	9.96714	13.77929	8.54718	68.12817	0.00014	47.86631	32.02681	53.23901	42.62700	88.71429	95.55066	21.68988	61.04808	86.59924	44.62693	55.56684
2018-05-15 16:05:00	359043379931766239	0.00000	10.10610	10.24331	8.74311	11.53090	11.00637	9.84819	13.52459	71.43874	0.00063	31.29709	34.74621	62.73383	47.77920	9.71947	26.15472	45.30582	46.31280	74.27970	84.37737	1.68674
2018-05-15 16:06:00	3590433799317661420	1.00000	7.66819	8.32566	9.21108	9.81871	7.66830	10.60327	11.58449	49.35503	0.06578	46.75932	52.62788	27.26313	43.00062	28.64192	66.36692	53.00072	12.88565	76.20089	74.18660	77.07288
2018-05-15 16:07:00	8630330696303481016	0.00000	8.01906	13.67499	15.41352	14.45998	7.47916	15.12278	12.39323	70.85687	0.00115	58.13955	46.59422	51.00874	17.63352	65.93517	80.62485	46.54015	90.24419	65.64543	87.25644	14.73023
2018-05-15 16:08:00	8630330696303481040	0.00000	14.30911	14.32685	10.10945	12.23429	10.19142	12.08589	7.96405	71.30532	0.00015	43.60692	47.00628	40.53413	53.89043	78.96563	73.85296	37.04159	94.07861	43.70097	95.19859	53.64117
2018-05-15 16:09:00	863033069630348164	1.00000	5.08826	7.00443	11.93420	10.13975	10.94762	12.62759	12.77973	61.28728	0.00054	28.37698	67.76690	15.42280	42.81022	76.85458	59.76639	1.04030	79.44141	41.55243	86.14074	1.56652
2018-05-15 16:10:00	863033069630348842	1.00000	7.56987	15.22716	7.21196	11.15554	10.05730	9.35609	8.04270	71.10990	0.01508	60.51920	69.08522	69.09043	39.87905	67.36445	41.71268	8.56553	60.27288	25.53018	89.45678	19.69313
2018-05-15 16:11:00	863033069630348180	1.00000	4.81621	9.77328	5.12648	6.32053	14.42950	13.68403	11.50305	71.15760	0.14215	38.47060	35.90088	66.28977	43.10507	41.93548	20.05948	89.85208	40.62697	47.56624	53.68795	8.95852
2018-05-15 16:12:00	8630330696303481578	0.00000	10.39418	7.99721	13.65486	12.37348	6.96401	12.78135	12.83327	53.18075	0.00035	66.33683	57.97495	49.51098	45.21402	34.26148	33.07385	87.78764	37.33280	71.95602	15.04119	76.66782
2018-05-15 16:13:00	3590433799317662469	0.00000	9.34412	12.21108	8.71426	13.09423	8.19113	10.85261	14.09491	60.27448	0.00063	31.51010	31.30887	62.31243	35.74388	63.67624	9.91234	87.23807	76.16430	66.66638	38.40974	75.78304
2018-05-15 16:14:00	863033069630348917	1.00000	11.18829	7.97899	8.05423	12.12967	11.47820	7.84573	12.00528	83.47676	6.96911	37.50416	40.73954	37.10807	34.39764	85.13314	95.92292	27.52795	65.11592	69.31881	94.44940	73.87263
2018-05-15 16:15:00	3590433799317661891	0.00000	12.47042	12.57607	11.70031	12.86440	8.61039	13.83410	9.60934	68.36045	0.00158	35.12699	53.67795	40.55892	57.75427	92.39753	6.56843	76.35032	44.47629	36.47896	96.07143	30.66311
2018-05-15 16:16:00	863033069630348859	1.00000	8.32619	8.88268	5.51526	12.32973	9.54964	8.51011	13.13271	61.23978	0.02639	37.05128	35.15849	53.79110	51.96994	96.77455	58.24385	46.79103	68.69821	14.62275	32.13910	50.43360
2018-05-15 16:17:00	3590433799317661552	0.00000	7.95332	12.15935	10.74407	19.08655	13.80327	7.26597	8.44691	66.51473	0.06018	36.42707	84.75959	57.96171	35.58580	95.26039	32.99907	75.14157	41.38571	1.25693	2.60491	54.13568
